L,N,nmax,filling,U,W,dim,observable,entropy_mean,entropy_stderr,pr_normalized_mean,pr_normalized_stderr,onsite_pair_density_mean,onsite_pair_density_stderr,n_realizations
6,3,2,0.5,9.0,13.0,50,fock_entropy_normalized,0.228584423646522,0.0025474902825117648,0.039801333167501396,0.0004704397630810187,0.193877020062302,0.0007599441572687942,500
6,3,2,0.5,9.0,14.0,50,fock_entropy_normalized,0.226245341084688,0.0027968811726959584,0.0398660818364286,0.0005010567662820969,0.189639021540198,0.0007915842662993393,500
6,3,2,0.5,9.0,15.0,50,fock_entropy_normalized,0.220772375674368,0.002701636900917536,0.0395762013140016,0.0004980290146764483,0.18477846810345,0.0007344847806558259,500
6,3,2,0.5,10.0,1.0,50,fock_entropy_normalized,0.5967075799589079,0.0011382664946911671,0.160789317432632,0.0007879076706722702,0.22609479290386802,2.24252914956764e-06,500
6,3,2,0.5,10.0,2.0,50,fock_entropy_normalized,0.513819741490502,0.002263218019947998,0.11572316099710679,0.0011133029176370946,0.22605495441714002,4.300986270640312e-06,500
6,3,2,0.5,10.0,3.0,50,fock_entropy_normalized,0.435301705845688,0.0027726892214756937,0.0853637196640214,0.0010128199939810607,0.22596487864553,6.054576908907712e-06,500
6,3,2,0.5,10.0,4.0,50,fock_entropy_normalized,0.37647184799549,0.00308210807161487,0.06842264030041859,0.0009157958768356229,0.22583414442968802,8.761153078035121e-06,500
6,3,2,0.5,10.0,5.0,50,fock_entropy_normalized,0.332761226986796,0.0031291690888390583,0.0581626819957796,0.0007623083247387957,0.22569670380517404,1.174649592472103e-05,500
6,3,2,0.5,10.0,6.0,50,fock_entropy_normalized,0.29257795105684997,0.003260862703695636,0.0500607033571768,0.0007103247116320136,0.22537981970514398,4.9909406700446005e-05,500
6,3,2,0.5,10.0,7.0,50,fock_entropy_normalized,0.2796657949103,0.003146457192576469,0.047944850241116,0.0006751084436707948,0.224317101487816,0.00018207038901706072,500
6,3,2,0.5,10.0,8.0,50,fock_entropy_normalized,0.25149254891787,0.0028473329957934656,0.0427840937546546,0.0005393876901301124,0.221208527672316,0.00034473336799052006,500
6,3,2,0.5,10.0,9.0,50,fock_entropy_normalized,0.24471830365858802,0.0026682317535090395,0.041787212703149806,0.0005028396469998714,0.218379927290312,0.0004569026400304474,500
6,3,2,0.5,10.0,10.0,50,fock_entropy_normalized,0.23124059811076,0.0027010256752917697,0.0399128370088452,0.00047866441821455853,0.21391285745855798,0.0005416168588478078,500
6,3,2,0.5,10.0,11.0,50,fock_entropy_normalized,0.22627284548165602,0.0027533578382694934,0.039601233290187804,0.0005096214825972785,0.20969076368949602,0.000601653837527656,500
6,3,2,0.5,10.0,12.0,50,fock_entropy_normalized,0.220781163864924,0.0026564740006989724,0.038993788181745204,0.0005169487244886981,0.20462230051157,0.000655212073506148,500
6,3,2,0.5,10.0,13.0,50,fock_entropy_normalized,0.222021195109556,0.002576471640295299,0.039264858919363405,0.00044731768460677673,0.20012517944948602,0.0007368286463404592,500
6,3,2,0.5,10.0,14.0,50,fock_entropy_normalized,0.21139425455228003,0.0027179341646431376,0.037983911149586,0.00046836250220413223,0.19631921143715397,0.0007291437228156164,500
6,3,2,0.5,10.0,15.0,50,fock_entropy_normalized,0.210342916418816,0.0026125820288634386,0.037887035393127606,0.00047918633626761465,0.192716021494352,0.0007910901098618606,500
6,3,3,0.5,1.0,1.0,56,fock_entropy_normalized,0.812226060998508,0.0002994225494207825,0.341727135173062,0.000577886408098258,0.251648140159982,7.321458538726388e-05,500
